"state","puma22","ur","stab","PUMA22name","pop20","afact"
"State code","PUMA (2022)","Urban/rural (2022)","State abbr.","PUMA22 name","Total population (2020 Census)","puma22-to-ur allocation factor"
"15","00306","R","HI","Honolulu County--Moanalua to Pearl City",1098,0.0075 
"15","00306","U","HI","Honolulu County--Moanalua to Pearl City",146273,0.9925 
"15","00307","R","HI","Honolulu County--Central Oahu",800,0.0052 
"15","00307","U","HI","Honolulu County--Central Oahu",152478,0.9948 
"15","00308","R","HI","Honolulu County--Ewa",1323,0.0099 
"15","00308","U","HI","Honolulu County--Ewa",132216,0.9901 
"16","00100","R","ID","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",88251,0.6949 
"16","00100","U","ID","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",38738,0.305 
"16","00200","R","ID","Kootenai County (Northeast)--Coeur dAlene, Post Falls & Hayden Cities",34683,0.2092 
"16","00200","U","ID","Kootenai County (Northeast)--Coeur dAlene, Post Falls & Hayden Cities",131072,0.7908 
"16","00300","R","ID","Central Idaho--Lewiston City & Nez Perce Reservation",72420,0.6569 
"16","00300","U","ID","Central Idaho--Lewiston City & Nez Perce Reservation",37826,0.3431 
"16","00400","R","ID","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",57835,0.429 
"16","00400","U","ID","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",76974,0.571 
"16","00500","R","ID","Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities",29211,0.2183 
"16","00500","U","ID","Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities",104579,0.7817 
"16","00600","R","ID","Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities",6920,0.0458 
"16","00600","U","ID","Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities",144097,0.9542 
"16","00701","R","ID","Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities",384,0.0029 
"16","00701","U","ID","Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities",132777,0.9971 
"16","00702","R","ID","Ada County (Northeast)--Boise (North & West) & Garden City Cities",405,0.0036 
"16","00702","U","ID","Ada County (Northeast)--Boise (North & West) & Garden City Cities",110931,0.9964 
"16","00800","R","ID","Ada County (South)--Boise (South) & Kuna Cities",12402,0.0962 
"16","00800","U","ID","Ada County (South)--Boise (South) & Kuna Cities",116479,0.9038 
"16","00900","R","ID","Twin Falls & Cassia Counties--Twin Falls City",43643,0.3805 
"16","00900","U","ID","Twin Falls & Cassia Counties--Twin Falls City",71058,0.6195 
"16","01000","R","ID","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",59980,0.4974 
"16","01000","U","ID","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",60610,0.5026 
"16","01100","R","ID","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",82852,0.5387 
"16","01100","U","ID","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",70953,0.4613 
"16","01200","R","ID","Bonneville County--Idaho Falls City",18832,0.1519 
"16","01200","U","ID","Bonneville County--Idaho Falls City",105132,0.8481 
"16","01300","R","ID","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",57851,0.4448 
"16","01300","U","ID","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",72211,0.5552 
"17","00100","R","IL","Adams, Fulton, Pike, Mason, Schuyler & Brown Counties",83713,0.5966 
"17","00100","U","IL","Adams, Fulton, Pike, Mason, Schuyler & Brown Counties",56604,0.4034 
"17","00701","R","IL","Winnebago (Northeast) & Boone Counties",22525,0.1573 
"17","00701","U","IL","Winnebago (Northeast) & Boone Counties",120636,0.8427 
"17","01901","R","IL","Champaign County (Southwest)--Champaign & Urbana Cities",13045,0.0757 
"17","01901","U","IL","Champaign County (Southwest)--Champaign & Urbana Cities",159374,0.9243 
"17","01902","R","IL","Champaign (North & East), Vermilion, Iroquois & Ford Counties",80536,0.5433 
"17","01902","U","IL","Champaign (North & East), Vermilion, Iroquois & Ford Counties",67709,0.4567 
"17","02900","R","IL","Coles, Douglas, Crawford, Edgar, Clark & Cumberland Counties",74135,0.5789 
"17","02900","U","IL","Coles, Douglas, Crawford, Edgar, Clark & Cumberland Counties",53918,0.4211 
"17","03101","R","IL","Cook County (Northwest)--Palatine & Barrington Townships",1901,0.0147 
"17","03101","U","IL","Cook County (Northwest)--Palatine & Barrington Townships",127079,0.9853 
"17","03102","R","IL","Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships",58,0.0005 
"17","03102","U","IL","Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships",122291,0.9995 
"17","03103","U","IL","Cook County (Northwest)--Schaumburg Township (South & East)",112552,1 
"17","03104","U","IL","Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships",125661,1 
"17","03105","U","IL","Cook County (North)--Wheeling Township (North & East)",129271,1 
"17","03106","U","IL","Cook County (Northeast)--Northfield & New Trier Townships",148936,1 
"17","03107","U","IL","Cook County (Northeast)--Evanston & Niles (East) Townships",158648,1 
"17","03108","U","IL","Cook County (North)--Maine & Niles (West) Townships",172153,1 
"17","03109","U","IL","Cook County (West)--Leyden & Norwood Park Townships",121402,1 
"17","03110","U","IL","Cook County (West)--Proviso Township (North & West)",113130,1 
"17","03111","U","IL","Cook County (West)--Oak Park, Riverside, River Forest & Proviso (Southeast) Townships",121043,1 
"17","03112","U","IL","Cook County (Central)--Cicero & Berwyn Townships",142518,1 
"17","03113","U","IL","Cook County (West)--Lyons & Stickney Townships",156619,1 
"17","03114","U","IL","Cook County (South Central)--Worth & Calumet Townships",171552,1 
"17","03115","R","IL","Cook County (Southwest)--Palos, Lemont & Orland (North & West) Townships",496,0.0037 
"17","03115","U","IL","Cook County (Southwest)--Palos, Lemont & Orland (North & West) Townships",135209,0.9963 
"17","03116","R","IL","Cook County (South Central)--Bremen & Orland (East) Townships",85,0.0006 
"17","03116","U","IL","Cook County (South Central)--Bremen & Orland (East) Townships",149065,0.9994 
"17","03117","U","IL","Cook County (Southeast)--Thornton Township",157865,1 
"17","03118","R","IL","Cook County (South)--Bloom & Rich Townships",350,0.0022 
"17","03118","U","IL","Cook County (South)--Bloom & Rich Townships",161827,0.9978 
"17","03151","U","IL","Chicago City (Northwest)--Albany Park, Norwood Park, Forest Glen, North Park & OHare",148248,1 
"17","03152","U","IL","Chicago City (North)--West Ridge, Lincoln Square & North Center",152730,1 
"17","03153","U","IL","Chicago City (North)--Uptown, Edgewater & Rogers Park",169106,1 
"17","03154","U","IL","Chicago City (North)--Lake View & Lincoln Park",173542,1 
"17","03155","U","IL","Chicago City (Northwest)--Logan Square, Irving Park & Avondale",160976,1 
"17","03156","U","IL","Chicago City (Northwest)--Portage Park, Dunning & Jefferson Park",132383,1 
"17","03157","U","IL","Chicago City (West)--Belmont Cragin, Humboldt Park, Hermosa & Montclare",170752,1 
"17","03158","U","IL","Chicago City (West)--Austin, North Lawndale & East/West Garfield Park",168776,1 
"17","03159","U","IL","Chicago City (West)--West Town & Near West Side",154540,1 
"17","03160","U","IL","Chicago City (Central)--Near North Side, Loop & Near South Side",176574,1 
"17","03161","U","IL","Chicago City (South)--Hyde Park, Grand Boulevard, Woodlawn, Douglas & Kenwood",142116,1 
"17","03162","U","IL","Chicago City (Southwest)--New City, Lower West Side, Bridgeport & McKinley Park",140979,1 
"17","03163","U","IL","Chicago City (Southwest)--South Lawndale, Brighton Park & Gage Park",155992,1 
"17","03164","U","IL","Chicago City (Southwest)--Ashburn, Garfield Ridge, West Lawn, Clearing & West Elsdon",167262,1 
"17","03165","U","IL","Chicago City (South)--Chicago Lawn, Greater Grand Crossing & West Englewood/Englewood",141418,1 
"17","03166","U","IL","Chicago City (Southwest)--Auburn Gresham, Washington Heights, Morgan Park & Beverly P",129775,1 
"17","03167","U","IL","Chicago City (South)--Roseland, Chatham, West Pullman, Calumet Heights & Avalon Park",135785,1 
"17","03168","U","IL","Chicago City (South)--South Shore, South Chicago, East Side & South Deering",124876,1 
"17","03700","R","IL","DeKalb & Ogle Counties",56998,0.3745 
"17","03700","U","IL","DeKalb & Ogle Counties",95210,0.6255 
"17","04301","R","IL","DuPage County (Northwest)--Wayne, Bloomingdale (South) & Winfield (North) Townships P",602,0.0034 
"17","04301","U","IL","DuPage County (Northwest)--Wayne, Bloomingdale (South) & Winfield (North) Townships P",173975,0.9966 
"17","04302","U","IL","DuPage County (Northeast)--Addison & Bloomingdale (North) Townships",116589,1 
